TV,Radio,Social Media,Influencer
63.0,18.66286971,2.145018859,Nano
79.0,23.18345295,0.762159967,Nano
31.0,8.275869393,2.131422502,Macro
62.0,17.79116447,0.878425861,Nano
11.0,8.231312431,0.304835686,Mega
67.0,21.50116376,2.810213152,Mega
45.0,11.70794329,3.509534146,Nano
17.0,2.291168265,2.154703949,Micro
27.0,13.2703404,0.858878019,Micro
50.0,18.2630567,4.050816325,Mega
54.0,9.966013162,1.321266997,Macro
27.0,7.351579839,3.159416944,Mega
50.0,17.68275393,1.605194317,Nano
100.0,31.73905151,6.53042334,Macro
84.0,23.41186612,3.38645132,Nano
40.0,17.42884965,3.306706147,Macro
96.0,37.6626967,6.313926027,Macro
93.0,23.77163648,3.688207002,Nano
24.0,14.68411591,0.975862762,Micro
43.0,22.95583839,3.316618583,Micro
96.0,27.25291238,3.938099223,Nano
96.0,24.27437076,3.456332223,Micro
14.0,5.197856187,0.413965989,Mega
72.0,11.3926569,4.185864342,Mega
16.0,5.33194285,0.326301556,Macro
86.0,24.11731486,7.885150229,Micro
31.0,11.9454269,1.410199557,Mega
75.0,23.6025531,4.523740054,Mega
21.0,4.015279347,0.073865848,Macro
57.0,21.18777348,1.021528117,Macro
19.0,4.71875797,1.231213712,Nano
27.0,5.176451181,3.561284656,Nano
98.0,34.94758415,3.385312582,Macro
16.0,12.54786817,2.389338867,Mega
77.0,26.82235002,5.514187222,Nano
22.0,4.389107232,0.885959352,Micro
87.0,30.91030003,7.642073563,Micro
30.0,4.448543912,1.895344267,Macro
45.0,14.19071291,3.321536823,Nano
59.0,22.19699053,4.710262205,Mega
69.0,18.07400354,7.33292569,Mega
40.0,10.48745064,2.202956943,Micro
21.0,3.580580052,0.165207857,Macro
64.0,16.07763967,2.392235948,Mega
96.0,33.16691487,4.802682588,Mega
34.0,13.35447854,0.734024403,Macro
79.0,33.57670036,2.990845572,Mega
47.0,11.6137875,1.815052726,Nano
89.0,40.0286937,8.219310183,Micro
61.0,11.51253111,2.793347914,Macro
65.0,17.07409018,1.832808412,Micro
94.0,27.85248821,8.473494927,Nano
75.0,24.46123389,7.508531221,Nano
60.0,21.84186431,5.092528304,Macro
51.0,27.45609511,1.952142405,Micro
88.0,33.99232228,5.781691282,Mega
42.0,16.58242049,2.233249823,Nano
40.0,17.98433334,1.719860401,Nano
56.0,20.84734986,4.647692649,Mega
47.0,22.38166556,2.322283907,Mega
14.0,4.451725157,0.925170583,Micro
14.0,10.43400455,2.627862541,Micro
89.0,29.19640099,5.766582735,Mega
87.0,27.14848005,1.178327441,Micro
28.0,15.02799004,2.260928448,Nano
68.0,19.13141921,6.834952137,Micro
75.0,25.26324859,2.504473175,Nano
72.0,19.4392213,2.993106463,Mega
13.0,0.014486494,1.47170989,Micro
83.0,32.79010616,10.2437346,Mega
47.0,17.74772264,5.058791336,Macro
12.0,3.876010939,1.906025559,Micro
32.0,11.52414895,2.566791358,Mega
38.0,15.20246594,2.346264462,Micro
54.0,15.39714942,2.588692921,Nano
22.0,1.631346708,3.584063728,Micro
41.0,11.40108428,5.818696764,Nano
96.0,25.18516071,5.737247752,Micro
43.0,14.62315899,3.608015493,Nano
68.0,17.30522246,3.579885761,Micro
36.0,11.74323228,1.380873108,Mega
83.0,21.26976739,4.22881998,Macro
23.0,9.665970142,3.653518074,Nano
43.0,14.23410457,7.556928483,Nano
37.0,12.26220119,0.43813494,Macro
58.0,19.21888874,0.582177191,Micro
25.0,8.077997265,0.739072022,Macro
15.0,1.724488258,2.238012224,Micro
36.0,7.083959569,1.081620709,Nano
46.0,15.63311408,2.681854353,Micro
77.0,28.85380575,6.217753837,Micro
39.0,17.29712291,2.14164632,Nano
96.0,29.649119,5.09171967,Macro
20.0,14.14182146,1.024806177,Macro
63.0,14.43895625,2.954981196,Micro
11.0,2.608126516,2.573891358,Micro
23.0,9.64461029,2.980151081,Micro
47.0,17.37652562,1.905040273,Mega
75.0,30.8609378,5.033560605,Micro
46.0,18.90404688,3.609313091,Nano
15.0,6.092326337,2.210370127,Mega
35.0,6.790018809,1.234108294,Macro
13.0,0.426664164,1.40326962,Nano
80.0,23.68899056,8.226684392,Micro
11.0,0.491153398,1.505058922,Micro
63.0,22.81607513,4.717042117,Nano
47.0,15.58848883,4.779978973,Mega
43.0,5.738747528,0.043311281,Mega
40.0,5.283799574,0.056516876,Nano
59.0,17.21377371,3.625658422,Micro
84.0,26.41066438,5.163949549,Nano
18.0,24.48425958,5.258960389,Macro
38.0,18.43696066,2.419836853,Macro
16.0,2.075971434,1.435038997,Micro
33.0,10.17684557,1.872567716,Macro
77.0,31.41643985,5.671164791,Mega
70.0,24.78821501,7.581210788,Mega
30.0,10.5639763,2.855990067,Micro
90.0,36.55151239,9.883176364,Mega
59.0,31.00062729,2.464132207,Micro
44.0,8.517662372,0.443216978,Mega
68.0,19.77617983,3.217632434,Micro
95.0,36.42230623,9.997472195,Nano
41.0,10.71151338,1.080983657,Micro
80.0,24.55463481,4.832325799,Micro
42.0,15.20469724,2.230216304,Nano
15.0,13.56012868,3.317589703,Mega
50.0,18.90277978,0.953107406,Macro
83.0,24.96773561,6.371890502,Micro
34.0,8.35330882,0.260972544,Micro
93.0,25.01357137,4.893950399,Micro
50.0,14.21822384,2.842302575,Mega
83.0,22.64766991,1.815303053,Macro
26.0,5.928308617,2.03273826,Micro
60.0,27.28676842,4.912130766,Mega
97.0,37.34694168,3.515729693,Micro
24.0,14.37081327,0.126918813,Micro
97.0,28.37534439,6.324932659,Macro
84.0,24.59918411,4.602429717,Macro
77.0,16.06927787,0.357098302,Macro
65.0,22.50506462,6.523355861,Macro
11.0,4.205790339,3.05864083,Mega
78.0,23.32245121,3.866739527,Mega
17.0,12.91914773,1.904300714,Macro
80.0,29.34018613,7.067678233,Nano
24.0,6.816992888,3.927796211,Macro
24.0,5.117508649,2.209701443,Mega
92.0,34.75861536,3.828845154,Nano
12.0,2.201477322,0.166173465,Micro
89.0,30.51487365,9.431987087,Macro
22.0,0.561491671,0.18288451,Micro
32.0,11.21930355,0.656788657,Micro
36.0,19.22949803,3.440342386,Micro
32.0,4.067835317,0.958287924,Micro
82.0,23.77536877,3.16266164,Macro
68.0,29.19533041,8.045763533,Nano
98.0,28.55292026,5.105355549,Nano
75.0,30.08100939,6.303425067,Nano
79.0,31.05740864,3.806952761,Micro
98.0,34.76307368,3.207630038,Micro
10.0,4.693662632,2.156240536,Macro
59.0,18.5906666,1.662433769,Micro
87.0,26.99627762,1.866030869,Micro
30.0,9.749321224,3.173628519,Mega
81.0,32.46276288,7.394593343,Micro
60.0,12.84059374,2.482908311,Nano
87.0,36.60536537,9.215618373,Nano
74.0,16.77799061,2.297885997,Macro
48.0,13.68967669,3.947498786,Mega
82.0,24.48892201,2.559907081,Nano
14.0,5.24203637,1.379918092,Mega
88.0,34.49346538,5.891364406,Nano
56.0,9.690666538,2.55275792,Nano
100.0,36.11609149,3.67429598,Macro
10.0,3.795386859,0.08705152,Mega
69.0,16.14051524,3.698544745,Micro
26.0,17.83664974,5.109696734,Micro
54.0,15.69645629,3.306405925,Macro
15.0,7.531238469,2.180049883,Nano
13.0,2.320134594,0.98234869,Micro
56.0,18.89275737,6.418796387,Macro
74.0,19.7537397,4.996981078,Macro
87.0,19.91736078,3.127906282,Macro
45.0,9.016529466,2.7795578,Micro
54.0,19.40177699,3.531377136,Mega
95.0,35.2543515,7.879232437,Micro
88.0,26.8080032,5.01968692,Nano
99.0,28.76670512,5.585103137,Macro
100.0,29.61090382,4.297266947,Mega
75.0,29.24105443,3.969112218,Micro
30.0,11.26567713,0.144117014,Mega
63.0,17.42100916,2.03807802,Micro
94.0,25.30668459,8.030213252,Mega
35.0,8.978475946,0.05362699,Nano
47.0,19.60088777,8.160758956,Mega
50.0,16.66951578,4.302800082,Macro
40.0,13.32266602,2.613952248,Micro
35.0,10.35124977,0.936024016,Nano
26.0,9.724543191,0.926883355,Macro
36.0,20.90492829,1.336251172,Nano
35.0,1.593057415,2.974800702,Mega
14.0,6.082044887,1.15443211,Nano
15.0,3.636114603,0.732190448,Micro
37.0,6.128436597,1.455540155,Mega
94.0,47.11629339,9.322957802,Micro
45.0,13.48532605,5.942775544,Nano
45.0,16.51570417,6.973442838,Micro
37.0,20.04563677,3.7938089,Mega
13.0,1.237598531,2.447639874,Micro
36.0,9.430653096,1.800419039,Mega
30.0,4.561312156,1.652759623,Mega
47.0,18.85597236,2.305723529,Micro
81.0,20.57784486,4.50390565,Micro
41.0,14.35188944,3.039988379,Micro
34.0,4.444784543,1.415729265,Micro
50.0,21.86344116,5.987261805,Nano
18.0,2.609402156,0.055425098,Nano
83.0,23.77898268,2.930681192,Micro
87.0,26.2868629,1.777654087,Nano
69.0,26.58051398,5.179786502,Mega
97.0,32.36994086,5.285901611,Micro
94.0,40.3813996,5.407997745,Macro
42.0,12.05907089,1.472850958,Micro
37.0,20.4962389,0.8425903,Micro
44.0,11.82249558,1.840562767,Macro
67.0,18.14052759,1.952495587,Mega
78.0,26.39407008,3.83736988,Mega
97.0,38.91395638,9.088162781,Nano
85.0,29.57319313,5.647527894,Nano
40.0,21.84297247,4.621465773,Micro
88.0,37.28722266,11.96433309,Micro
52.0,17.45288044,3.909853584,Nano
56.0,17.73673383,2.094383195,Micro
32.0,16.29046631,5.212856081,Mega
94.0,39.22119838,10.42085288,Mega
70.0,23.98839121,3.972950181,Micro
63.0,23.91406052,3.340211678,Mega
28.0,12.27441919,0.323515501,Nano
79.0,20.13887118,1.706797882,Micro
33.0,3.887493556,2.279986256,Mega
39.0,16.53246746,1.140112518,Mega
37.0,18.61053827,0.070855842,Macro
85.0,23.77346122,4.542661031,Mega
73.0,29.74053217,5.056047533,Macro
79.0,19.57607017,4.32634078,Macro
60.0,15.56981304,0.539963086,Macro
26.0,6.632048133,1.415371282,Macro
32.0,9.634628021,4.311247152,Macro
88.0,33.64954284,6.652385998,Nano
89.0,31.37888985,3.74603739,Mega
65.0,18.18146552,2.970729615,Mega
78.0,24.99209995,4.209574548,Macro
66.0,17.00947877,6.048201516,Macro
19.0,11.30005574,1.951961716,Mega
60.0,19.17142898,4.820069297,Macro
17.0,6.867834252,0.023448897,Micro
41.0,13.92654551,2.157720387,Micro
46.0,15.73424826,3.670681166,Mega
93.0,33.44612465,6.737926736,Macro
78.0,22.76786206,1.967175424,Macro
63.0,10.24669396,0.39228441,Macro
19.0,11.83606893,1.584286752,Micro
17.0,3.980308621,0.779478748,Nano
51.0,16.74509293,1.373291629,Micro
69.0,21.07949092,3.125858631,Micro
47.0,22.14974584,5.275784898,Micro
69.0,20.31132319,2.926078332,Macro
85.0,33.41836523,4.973469351,Mega
89.0,31.34456883,5.531733764,Micro
44.0,16.23221563,0.81339399,Nano
88.0,27.65593332,3.643025864,Micro
20.0,6.533529151,0.389875207,Mega
74.0,30.96750738,13.08395694,Mega
74.0,22.44968986,0.305109692,Nano
57.0,11.27077509,0.489079881,Nano
84.0,30.96446241,3.763222015,Micro
89.0,26.11806108,4.020019107,Nano
26.0,3.205844812,1.792202945,Macro
39.0,16.49526491,0.747077391,Nano
48.0,14.41875328,3.117413536,Nano
37.0,5.264623343,2.531732224,Nano
54.0,13.81708859,2.491412135,Mega
36.0,20.38097787,3.928353632,Nano
27.0,15.44922108,4.645825936,Mega
40.0,6.151431894,5.955430467,Mega
38.0,9.060266838,0.887353031,Macro
92.0,26.46927388,7.070945085,Micro
41.0,12.26171856,1.62291368,Mega
37.0,7.139056221,2.660930829,Nano
92.0,33.15174003,6.429606019,Macro
94.0,27.08974013,1.867946948,Nano
48.0,14.81567322,2.458459238,Nano
23.0,7.152598827,2.853751524,Mega
42.0,7.277728631,0.277136782,Macro
23.0,4.375792879,3.299249022,Nano
99.0,34.85208783,4.438102223,Micro
32.0,7.235169671,4.165978174,Micro
99.0,29.65963013,7.73038091,Micro
11.0,4.952002391,7.309016168,Macro
75.0,20.29945501,8.637936045,Nano
60.0,19.08371682,2.884634332,Nano
86.0,38.57577862,13.98166208,Macro
42.0,25.04344301,7.954162784,Macro
41.0,4.510233003,0.651581966,Mega
88.0,23.2144694,1.176796593,Macro
95.0,38.05125413,3.180587039,Micro
63.0,18.07295181,4.072741693,Mega
30.0,7.570742919,0.732234227,Macro
20.0,6.660924603,0.657145317,Nano
33.0,11.29236649,0.945960767,Nano
85.0,23.78707098,2.504073833,Nano
13.0,6.237812416,0.777461147,Nano
93.0,37.34778216,8.278557955,Nano
13.0,3.597244019,5.441006056,Micro
10.0,2.112089417,2.920708705,Mega
49.0,21.10566879,7.20966175,Mega
94.0,30.49815694,8.823311925,Macro
24.0,7.544702793,2.339837083,Mega
99.0,27.32209399,2.769970013,Macro
20.0,11.75733151,3.733754349,Nano
15.0,3.089352514,2.609818028,Macro
73.0,26.57564178,2.874401986,Nano
81.0,22.41030226,2.189639013,Nano
100.0,26.45201531,3.438501994,Nano
43.0,12.11627058,4.173004258,Macro
54.0,20.11177512,3.804180277,Micro
81.0,29.72285354,1.837938386,Nano
70.0,20.26713398,5.456285569,Mega
15.0,3.367646768,0.817346265,Micro
68.0,19.98811488,1.958181971,Mega
60.0,26.00435306,2.260037943,Mega
35.0,11.02127115,2.528031813,Nano
76.0,34.12497308,5.948489204,Mega
31.0,7.985636206,0.789064,Mega
19.0,11.84308384,1.411744529,Macro
23.0,10.70057023,0.582369459,Nano
80.0,23.59775824,7.812127296,Macro
35.0,3.231076691,0.850271175,Nano
10.0,0.758569411,0.527880863,Nano
60.0,19.07589515,0.028584966,Micro
93.0,25.98992347,4.655323383,Macro
95.0,37.81759713,4.893097259,Mega
34.0,14.44535454,1.270283967,Nano
88.0,28.32811978,2.4669255,Nano
62.0,18.54551399,0.811841133,Nano
51.0,24.16107957,4.792641558,Nano
63.0,16.10084562,3.055372489,Micro
36.0,10.86043151,0.898713087,Micro
42.0,15.79333037,1.878801595,Macro
46.0,16.33680868,2.608252956,Nano
18.0,9.845450771,3.252628408,Mega
79.0,19.15584406,0.014711851,Macro
21.0,6.701206992,0.8861581,Macro
36.0,17.57188246,1.500329303,Nano
81.0,32.48179976,5.065837233,Macro
46.0,17.61333015,3.480429694,Macro
27.0,0.815585276,3.082830489,Micro
47.0,12.13185864,2.877687142,Macro
13.0,5.654204913,3.614718008,Micro
78.0,30.95151095,6.412862561,Nano
15.0,0.61637615,1.584732553,Micro
99.0,44.86129883,8.579322566,Macro
18.0,5.446337263,3.734724378,Macro
63.0,16.52948801,3.351418583,Micro
28.0,7.273574298,2.962681744,Macro
49.0,10.23560703,2.507190611,Nano
97.0,33.35293523,5.652608391,Macro
99.0,31.83537627,7.836499255,Mega
,22.35166709,3.031815334,Mega
17.0,16.6928453,2.12301111,Nano
50.0,16.07391542,2.133291153,Micro
99.0,24.97844292,2.640894757,Macro
41.0,7.143984704,1.185990305,Mega
42.0,11.66685228,3.124114188,Nano
95.0,25.73376486,2.270527985,Nano
46.0,11.41002235,2.694955186,Mega
83.0,28.40915338,4.085216067,Micro
39.0,14.01695152,3.105424638,Nano
33.0,8.177614367,3.447205649,Nano
42.0,6.58132946,1.641510704,Macro
31.0,10.97590334,0.973358699,Micro
39.0,13.60979845,4.812459429,Mega
68.0,16.84529732,4.987388927,Macro
14.0,0.218030497,0.337638266,Mega
67.0,22.05171417,3.380999278,Mega
83.0,26.87088292,3.440192694,Nano
82.0,27.9477843,2.390363872,Mega
94.0,40.13111896,5.87651394,Nano
29.0,8.712061917,2.585117315,Macro
95.0,43.12933167,10.17498349,Micro
83.0,29.04890683,1.976047337,Nano
12.0,14.72147021,0.316274429,Macro
53.0,17.97812572,3.066072741,Nano
55.0,28.16663617,3.41311368,Micro
52.0,19.83234262,1.810460465,Macro
81.0,29.27447207,6.035831622,Macro
74.0,27.96329539,2.837584957,Nano
80.0,19.32978829,2.659791544,Macro
41.0,10.00619167,2.910335869,Mega
16.0,17.75660719,4.547851426,Micro
49.0,23.08245994,5.745417559,Macro
20.0,5.063964906,0.037356944,Micro
93.0,19.95638677,2.261406312,Mega
77.0,31.6532001,7.776978403,Nano
92.0,27.96234205,7.395202068,Mega
66.0,22.43386587,0.874304744,Micro
24.0,5.095979276,2.833283442,Nano
91.0,28.6116327,5.507701839,Macro
95.0,27.71756398,7.05784165,Mega
21.0,5.029562187,2.128344445,Nano
17.0,9.465577577,3.693051043,Nano
34.0,5.491376948,2.357565194,Nano
46.0,14.19276133,5.080543358,Micro
11.0,7.68827301,3.023129063,Nano
13.0,9.237764567,2.409567204,Mega
76.0,32.6687401,6.549804387,Micro
34.0,20.27248327,4.340842223,Mega
10.0,8.830077727,4.003304387,Micro
42.0,7.59338776,0.350837784,Nano
79.0,28.23216199,4.76982045,Macro
63.0,20.35692774,1.927395643,Nano
32.0,17.01194371,2.682326269,Micro
84.0,27.81758246,6.171058415,Micro
78.0,20.72400777,5.503499783,Macro
20.0,12.30120609,1.12340663,Mega
40.0,6.840434393,2.21127782,Micro
62.0,21.56658905,1.046840025,Nano
95.0,33.7322487,2.828376137,Micro
41.0,15.399307,1.168398986,Mega
41.0,11.53355109,0.506740109,Macro
27.0,3.438824491,0.749518789,Mega
89.0,25.89509413,2.400939144,Nano
46.0,7.179374076,3.421230648,Macro
10.0,2.296818223,0.334893148,Mega
34.0,8.100352967,4.642785095,Nano
75.0,29.03335197,1.937485672,Mega
23.0,5.939914052,0.572550121,Macro
31.0,17.93169575,6.166019182,Mega
15.0,8.240898541,4.207676862,Nano
23.0,4.523879459,3.658953779,Nano
92.0,28.84839121,2.581624373,Micro
63.0,10.24455279,1.64791391,Nano
10.0,3.493645464,0.455395626,Nano
54.0,14.05805349,1.497131726,Macro
13.0,2.584810224,0.337156459,Nano
23.0,7.989787362,0.508955059,Mega
70.0,15.2477262,4.587703384,Macro
61.0,10.3847837,2.257493687,Nano
71.0,21.68478521,4.362889043,Mega
97.0,32.09708248,6.671544862,Micro
78.0,37.59808506,5.780036656,Micro
41.0,6.723993053,2.762772605,Nano
100.0,37.71103171,8.096590776,Nano
92.0,30.38715716,5.554089658,Mega
11.0,4.512800943,2.2934618,Nano
80.0,23.19605289,8.143661019,Nano
72.0,37.86899749,3.738798543,Nano
97.0,37.55223206,6.093938019,Macro
12.0,13.93826554,0.411806407,Nano
69.0,13.21271627,2.51343887,Mega
94.0,30.97274726,3.950369298,Macro
57.0,18.17476033,2.498876616,Mega
35.0,4.435772821,0.372863616,Macro
35.0,13.94233165,1.387046445,Mega
16.0,1.114215614,0.124305507,Micro
72.0,25.6542875,6.396459843,Mega
12.0,2.914654396,2.95186781,Macro
72.0,11.26204128,5.915241648,Mega
58.0,14.69851591,1.463555453,Micro
16.0,16.92417111,6.447476349,Nano
23.0,14.39672785,3.09997532,Mega
14.0,0.199780147,2.12760286,Mega
76.0,21.01001801,4.471264224,Micro
60.0,19.56382452,3.911593076,Mega
31.0,0.417441168,1.904980213,Macro
51.0,14.76555949,4.811434198,Nano
88.0,30.24576552,6.376378066,Macro
70.0,19.74894387,5.599312885,Nano
48.0,14.59080695,0.457234705,Mega
27.0,2.838152223,0.755762023,Nano
38.0,7.154535323,0.92859048,Nano
85.0,26.56616206,5.987521897,Macro
51.0,11.85768831,0.976363129,Mega
89.0,22.66199853,3.082472526,Macro
22.0,13.1533711,3.584616882,Nano
11.0,5.561586305,3.530209276,Nano
87.0,28.65521764,4.32703635,Mega
69.0,19.65653268,3.380057305,Mega
15.0,1.619455174,0.263737433,Nano
87.0,31.85172567,6.521062849,Nano
72.0,33.19821998,2.388289664,Micro
99.0,30.66885609,4.401725907,Nano
88.0,26.71216178,5.834040145,Mega
59.0,20.68293062,1.912705682,Nano
20.0,7.325061924,1.587892055,Nano
22.0,0.215380634,2.2912306,Macro
36.0,9.096779889,3.81883449,Mega
13.0,13.86154644,1.778025776,Mega
10.0,1.203624003,1.044443974,Mega
46.0,12.69509229,3.88458384,Macro
57.0,20.88550566,0.552810251,Macro
84.0,31.21585735,1.944918744,Micro
79.0,28.54447728,4.952881046,Nano
48.0,13.25588319,0.879221889,Mega
67.0,15.84387923,0.274847731,Micro
75.0,25.70465202,5.893578362,Nano
10.0,2.197709315,1.486695536,Mega
34.0,11.61161414,3.240610721,Micro
98.0,17.53880402,2.351623952,Nano
94.0,27.47401916,5.880689586,Macro
46.0,22.8870475,1.144771295,Nano
20.0,4.636437872,5.109243538,Micro
72.0,24.18358539,4.736877628,Mega
45.0,13.66591101,1.50638398,Mega
92.0,30.29945976,5.942147048,Nano
14.0,11.79752103,0.279324759,Macro
24.0,6.371852119,1.305288031,Nano
11.0,0.675873706,3.25992037,Mega
44.0,11.07570616,3.220120781,Mega
80.0,25.7239637,4.586275674,Mega
45.0,8.374998074,1.439268363,Mega
29.0,22.05660505,4.372790192,Nano
53.0,12.02782682,0.297664101,Macro
54.0,26.53273409,4.434096476,Nano
44.0,10.0147525,2.056042436,Nano
95.0,33.91345228,6.737153756,Mega
33.0,8.767063323,3.074580992,Macro
83.0,30.59480726,4.644486108,Mega
90.0,32.03602195,2.232688226,Nano
14.0,1.173467778,1.04234225,Nano
55.0,17.46309474,4.0178371,Nano
96.0,36.33920355,2.480408288,Mega
64.0,22.87767837,3.198423532,Macro
13.0,2.879753335,0.221099517,Micro
78.0,35.56822382,2.832450089,Macro
47.0,17.98768499,4.832000332,Mega
85.0,31.6447624,4.33936309,Macro
27.0,14.02210263,1.088194757,Nano
13.0,0.095046942,0.111191033,Nano
93.0,34.79511805,4.269074383,Nano
13.0,5.039607861,5.038277048,Macro
65.0,19.77140766,5.607599419,Micro
23.0,9.024577462,3.276219428,Mega
42.0,19.99560462,4.136097691,Macro
20.0,6.416720778,2.258860613,Nano
40.0,21.78629319,7.451511141,Micro
42.0,6.409452082,3.61896382,Mega
13.0,5.358821718,3.103557138,Nano
96.0,36.92625445,8.933148973,Micro
92.0,29.33152301,8.145979085,Nano
42.0,9.457616913,1.857779697,Macro
27.0,13.22766271,5.247674761,Nano
16.0,13.82810314,0.890157941,Mega
39.0,16.43039265,0.629930468,Micro
72.0,25.9071224,4.715780067,Micro
28.0,17.34363919,2.071635541,Micro
13.0,1.470311516,1.231379728,Micro
66.0,21.83513317,6.269988283,Mega
47.0,14.07755898,0.062540126,Macro
66.0,21.37608291,4.584668421,Micro
17.0,5.114304619,0.260751503,Mega
88.0,24.87143894,3.514416989,Mega
80.0,29.3511274,5.061329165,Nano
97.0,35.15147481,10.61089545,Mega
100.0,38.47062883,5.793620023,Macro
88.0,35.54456113,7.522555177,Macro
45.0,11.86478335,1.576683416,Nano
51.0,18.07310728,5.706993806,Micro
63.0,18.44423052,0.952442375,Macro
81.0,22.06361159,2.2942489,Micro
13.0,1.785753879,1.150818911,Macro
26.0,4.545110873,2.852404636,Macro
18.0,8.25489387,3.241749256,Macro
99.0,33.43132208,3.017408356,Nano
48.0,25.37723103,3.997027881,Micro
80.0,32.20083678,5.583016234,Micro
73.0,30.35054482,5.230125086,Nano
63.0,14.58661204,2.221679639,Nano
61.0,28.09411494,4.630805282,Mega
56.0,22.46814636,3.369146029,Nano
100.0,27.31829646,3.269504966,Macro
98.0,32.97063473,7.890909685,Micro
18.0,10.86748903,0.690997745,Macro
49.0,15.75874251,1.621958375,Macro
25.0,15.02863648,1.608618992,Nano
27.0,2.400931141,1.783291031,Nano
16.0,6.856474267,0.635842754,Nano
97.0,28.90739759,3.861604872,Micro
64.0,18.66967958,3.045508873,Mega
64.0,25.13907969,3.249423621,Nano
98.0,27.41215735,4.655176013,Macro
58.0,18.8625911,7.744558511,Macro
86.0,18.90730836,4.165039776,Micro
42.0,13.48211131,1.979575976,Nano
56.0,15.92090337,0.310011712,Micro
24.0,0.894522052,1.024989237,Micro
47.0,11.50318371,2.519338224,Nano
38.0,16.35728777,0.910704373,Nano
62.0,26.56556136,2.245302708,Mega
78.0,26.53771888,3.961284729,Macro
90.0,29.89162818,7.445374733,Macro
67.0,15.1421411,2.24962288,Macro
95.0,22.10773802,0.785405303,Micro
66.0,24.70953165,3.145122616,Macro
27.0,16.23737165,3.19229395,Micro
33.0,13.46389184,1.837696108,Nano
73.0,16.85283064,4.371485674,Micro
80.0,27.51236249,1.032765641,Nano
28.0,10.34705868,1.330435169,Micro
73.0,38.76584877,3.606399358,Mega
74.0,26.13517633,5.781930642,Macro
37.0,0.53868841,0.870266399,Macro
91.0,33.66042024,7.639596242,Mega
42.0,16.05076847,1.614349914,Macro
59.0,24.66295001,4.291873948,Micro
32.0,12.97443837,5.112082652,Nano
83.0,27.45744568,4.852580235,Macro
47.0,18.40910552,9.195497391,Nano
27.0,5.26644146,1.353228723,Mega
18.0,10.38645507,4.847890485,Mega
79.0,23.67214647,2.209946727,Micro
49.0,13.85687212,0.150053364,Nano
100.0,29.08925518,2.287391235,Micro
40.0,22.15892791,1.900721502,Mega
97.0,26.74517188,8.197650451,Micro
91.0,29.30289498,2.054143187,Mega
43.0,18.23019243,4.079293023,Nano
19.0,9.057538981,1.480035413,Macro
24.0,5.617401248,3.243773719,Macro
84.0,26.42486812,1.19268299,Micro
38.0,17.84312218,2.009779488,Micro
60.0,12.23406316,1.659737604,Micro
36.0,10.79687452,3.619462671,Micro
75.0,23.62623841,6.199769157,Mega
24.0,7.565568515,3.761234624,Nano
97.0,27.51449463,5.63036929,Mega
47.0,18.22307143,1.474865689,Macro
53.0,16.56332672,3.969570171,Micro
66.0,25.80615546,5.848905295,Micro
65.0,24.56354623,3.41966808,Macro
50.0,16.68128451,1.258518049,Nano
25.0,15.28573168,0.430381993,Micro
55.0,22.37478299,5.066577857,Mega
21.0,14.44136866,0.342016761,Micro
75.0,20.62311544,6.519578952,Macro
15.0,6.290858174,0.67851384,Mega
44.0,15.83934271,0.993123152,Micro
93.0,25.48811975,2.778442938,Nano
89.0,25.80629941,0.788523459,Macro
60.0,19.62187156,2.391937312,Nano
71.0,9.960783911,0.563444389,Mega
16.0,10.32754546,1.40656398,Micro
57.0,20.71769224,2.66330205,Micro
81.0,31.38218949,7.024130677,Macro
64.0,27.02480286,3.399217629,Macro
61.0,9.574189313,1.846560373,Nano
93.0,26.86739055,2.603665219,Nano
28.0,10.76096294,0.627232382,Micro
54.0,23.74559638,3.850858082,Macro
21.0,1.397371107,1.444591132,Nano
41.0,15.88644602,2.913410175,Mega
90.0,28.58855473,4.505421748,Nano
50.0,15.08427868,0.47441555,Macro
93.0,29.60636034,4.53404604,Micro
34.0,3.974176914,2.878866014,Nano
54.0,18.67618628,7.608255903,Mega
47.0,15.72822743,2.771904176,Macro
17.0,10.32892552,0.22490442,Micro
34.0,4.450949726,4.79777927,Micro
29.0,10.93594964,3.063813087,Mega
90.0,26.32104188,4.477032317,Mega
35.0,7.868479803,0.06731754,Mega
90.0,28.38052047,4.338469575,Nano
68.0,28.75170232,6.739499589,Mega
72.0,23.92269582,3.373809656,Mega
75.0,20.14218343,5.76350789,Macro
41.0,12.73241353,0.53126965,Macro
97.0,29.94711311,4.767623725,Mega
23.0,13.72417939,0.403192075,Macro
35.0,15.25354503,0.935726218,Macro
49.0,9.296765758,1.840306536,Macro
23.0,4.290951161,0.999133071,Macro
64.0,14.23847068,0.455445095,Mega
55.0,20.04545281,3.068510586,Macro
16.0,8.303409472,2.058523812,Micro
89.0,19.64677846,2.399579787,Micro
58.0,21.746656,4.451849392,Nano
87.0,22.97221688,0.569872983,Nano
69.0,21.85879116,3.273587772,Mega
80.0,26.45466629,7.956071282,Nano
45.0,15.74523453,0.344629786,Micro
48.0,12.10869182,0.745238723,Macro
29.0,10.41405264,3.798210294,Nano
25.0,5.573783213,0.880543705,Nano
59.0,13.04265832,1.123624456,Mega
29.0,15.47539803,4.828720171,Mega
13.0,7.444383355,5.103530387,Nano
25.0,12.54018005,1.757871648,Nano
89.0,34.52637823,7.837740232,Macro
